,id,index,period,timestamp,minute,second,type,possession,possession_team,play_pattern,team,player,position,location,duration,related_events,match_id,interception_outcome,possession_team_id,team_id,player_id,counterpress,under_pressure,off_camera
0,00d2d5f8-f101-45c0-9e14-00afdcaec52b,294,1,00:05:36.705,5,36,Interception,12,AFC Bournemouth,Regular Play,AFC Bournemouth,Simon Francis,Right Center Back,"[24.2, 74.4]",0.0,['6598951d-d540-4751-8fc9-ff569c9a6bc9'],3754058,Won,28,28,3608,,,
1,3b42a592-6545-4f6a-acf5-090728914033,301,1,00:05:41.869,5,41,Interception,12,AFC Bournemouth,Regular Play,AFC Bournemouth,Andrew Surman,Center Defensive Midfield,"[14.2, 59.2]",0.0,['db829957-56fe-4b5c-9a9e-7365eb8fab2a'],3754058,Success In Play,28,28,3344,,,
2,7f034a23-4da5-40a1-9b64-89510280131c,412,1,00:08:54.543,8,54,Interception,16,Leicester City,Regular Play,Leicester City,Danny Simpson,Right Back,"[26.4, 64.5]",0.0,['3504af08-5ea0-4f91-b60b-f3adfe5dd106'],3754058,Won,22,22,3270,True,,
3,865d8647-0d4d-4a52-9fa1-c7a05cd04036,462,1,00:10:08.431,10,8,Interception,17,AFC Bournemouth,From Goal Kick,Leicester City,N''Golo Kanté,Left Defensive Midfield,"[31.5, 47.2]",0.0,['edfd218a-70ae-42c5-a068-2dbe9f9456b4'],3754058,Success In Play,28,22,3961,,,
4,b6135ead-c8be-4633-8112-604b71876699,686,1,00:16:00.735,16,0,Interception,28,Leicester City,From Throw In,AFC Bournemouth,Andrew Surman,Center Defensive Midfield,"[27.8, 46.8]",0.0,['ee2ec3be-31d9-4be0-8117-42f6152543f1'],3754058,Lost In Play,22,28,3344,,,
5,df8f7537-766e-4f43-ad2e-da73153da7d0,715,1,00:16:37.673,16,37,Interception,29,AFC Bournemouth,Regular Play,AFC Bournemouth,Charlie Daniels,Left Back,"[63.4, 18.3]",0.0,['d0602ff7-b550-4689-b6a9-f8e76f663d0f'],3754058,Success In Play,28,28,3345,,,
6,9271d4ed-d0f9-4e57-8488-565fcf4eef6e,775,1,00:17:49.439,17,49,Interception,32,Leicester City,Regular Play,Leicester City,Danny Simpson,Right Back,"[28.9, 59.0]",0.0,['d9880987-e82a-4f1d-9d37-15bb1bdaac47'],3754058,Won,22,22,3270,True,,
7,37986ea7-9fab-41dd-9330-00bd915333f6,846,1,00:19:40.084,19,40,Interception,36,AFC Bournemouth,From Throw In,Leicester City,Marc Albrighton,Left Midfield,"[20.1, 11.0]",0.0,['6e0dacc2-0d62-4ce2-86f8-70e6904ad792'],3754058,Won,28,22,3307,,,
8,8380db53-aabd-451d-b821-ac192445f8c2,1104,1,00:24:25.027,24,25,Interception,44,Leicester City,From Keeper,AFC Bournemouth,Matt Ritchie,Right Midfield,"[46.2, 65.2]",0.0,['a1d665b2-7617-4929-a21b-4a02d8fc7021'],3754058,Lost In Play,22,28,3049,,,
9,5ef6296c-2695-49e3-93ca-44db543898d4,1113,1,00:24:30.394,24,30,Interception,45,AFC Bournemouth,Regular Play,AFC Bournemouth,Adam Smith,Right Back,"[32.1, 64.1]",0.0,['231a6a4a-9d0d-45a4-9cad-6ee19d7dbe95'],3754058,Won,28,28,6409,True,,
10,c063fc3f-392e-4b40-86d3-2391a548b1fd,1130,1,00:24:41.587,24,41,Interception,45,AFC Bournemouth,Regular Play,Leicester City,N''Golo Kanté,Left Defensive Midfield,"[55.9, 13.6]",0.0,['5b936615-5e6c-4cd1-ac41-681949e97adf'],3754058,Won,28,22,3961,,,
11,de2bf196-45a7-4f49-93fc-e9171ad46cfd,1245,1,00:27:27.405,27,27,Interception,50,Leicester City,Regular Play,AFC Bournemouth,Steve Cook,Left Center Back,"[49.9, 20.9]",0.0,['2d23a03b-ae58-4465-bbe0-7ac1b8dd3729'],3754058,Won,22,28,3341,,,
12,6f54fca3-eafb-40ed-af10-61df392d8e64,1316,1,00:29:23.408,29,23,Interception,53,Leicester City,From Throw In,AFC Bournemouth,Steve Cook,Left Center Back,"[18.7, 11.9]",0.0,['8845e89a-9f3c-47c7-a8af-d921e28a6d1b'],3754058,Lost Out,22,28,3341,,,
13,e64e1016-31e8-4ba4-b532-201239f66e06,1343,1,00:29:49.153,29,49,Interception,54,Leicester City,From Throw In,AFC Bournemouth,Adam Smith,Right Back,"[21.4, 73.5]",0.0,['aa9e9d88-df9f-43a8-a76d-30e1f0d17b90'],3754058,Lost In Play,22,28,6409,,,
14,6ca2671c-7fe2-4d5a-9398-85d7fbe03d5b,1400,1,00:31:28.175,31,28,Interception,57,Leicester City,From Throw In,AFC Bournemouth,Simon Francis,Right Center Back,"[43.5, 65.2]",0.0,['799b2b15-3212-4696-b7fe-18c44a4d5233'],3754058,Lost In Play,22,28,3608,,,
15,a0e35a6d-c331-4da5-b969-5eb9b5185e8f,1472,1,00:33:10.122,33,10,Interception,61,Leicester City,Regular Play,AFC Bournemouth,Harry Arter,Left Center Midfield,"[61.9, 22.0]",0.0,['ad482197-da9a-42f8-8342-a31d808f173a'],3754058,Lost In Play,22,28,3304,,,
16,88c6edaa-3ff7-43b0-afa7-85c665051241,1710,1,00:41:04.910,41,4,Interception,73,Leicester City,From Throw In,AFC Bournemouth,Matt Ritchie,Right Midfield,"[62.9, 77.2]",0.0,['af5b568d-c0a3-4f67-bda3-fc1b66d24d9b'],3754058,Lost In Play,22,28,3049,,,
17,cbaba2da-bb8c-425b-b9ef-b5bb7269e669,1764,1,00:42:05.480,42,5,Interception,76,AFC Bournemouth,Regular Play,AFC Bournemouth,Andrew Surman,Center Defensive Midfield,"[30.8, 67.3]",0.0,['5c9499a8-707b-4586-9d96-37f44c5f2a5a'],3754058,Won,28,28,3344,,,
18,22d42417-5ef1-444d-8858-389ad7ad9352,1815,1,00:43:16.516,43,16,Interception,79,AFC Bournemouth,Regular Play,AFC Bournemouth,Dan Gosling,Right Center Midfield,"[71.9, 17.1]",0.0,['d74adafa-8d8d-4798-b605-2d715baccd13'],3754058,Won,28,28,3343,True,,
19,e4854e72-69a3-4c12-80f2-e47cc18a3323,2064,2,00:02:21.120,47,21,Interception,87,Leicester City,Regular Play,AFC Bournemouth,Steve Cook,Left Center Back,"[46.1, 29.6]",0.0,['f0ae0738-a8c3-478a-b0d8-a601793d3b42'],3754058,Success In Play,22,28,3341,,,
20,df08b4b4-957c-44ff-a7e0-bfaecfa2fbb3,2137,2,00:03:57.189,48,57,Interception,91,Leicester City,Regular Play,AFC Bournemouth,Adam Smith,Right Back,"[49.9, 65.8]",0.0,['45b38d04-ffa6-42c8-8b2a-4cada411f1db'],3754058,Success In Play,22,28,6409,,,
21,e1ee02aa-e9cd-40c8-baa3-b090eeb8e9ac,2397,2,00:09:37.971,54,37,Interception,102,Leicester City,From Throw In,AFC Bournemouth,Matt Ritchie,Right Midfield,"[39.3, 72.1]",0.0,['3b336014-efb5-4876-a0e7-39c8901fb70e'],3754058,Lost In Play,22,28,3049,,,
22,beae476b-12e8-42af-9ff2-1e7ca673b7bc,2834,2,00:25:56.196,70,56,Interception,140,Leicester City,Regular Play,AFC Bournemouth,Sylvain Distin,Left Center Back,"[34.2, 22.9]",0.0,['b6732a4f-5f1a-4390-9695-122da7aa42b1'],3754058,Lost In Play,22,28,40218,,,
23,1bbea6a6-8bab-47d4-873e-d9d07db1aa28,3163,2,00:35:59.005,80,59,Interception,163,AFC Bournemouth,From Goal Kick,Leicester City,Wes Morgan,Right Center Back,"[40.6, 60.4]",0.0,['2a3e8ce2-e99a-4cb8-9c1a-010ae8488c21'],3754058,Won,28,22,3813,,,
24,6b7a4003-4ed6-4e84-91cc-21122d6502af,3450,2,00:45:07.708,90,7,Interception,184,Leicester City,Regular Play,AFC Bournemouth,Dan Gosling,Right Center Midfield,"[25.7, 58.8]",0.0,['4cd48ca8-3a62-4bb5-b654-80c417730b35'],3754058,Won,22,28,3343,,,
25,71471936-8808-4eec-acc4-dd150c9e544b,284,1,00:08:08.876,8,8,Interception,15,Sunderland,Regular Play,Sunderland,Fabio Borini,Left Wing,"[62.8, 18.6]",0.0,"['46ba5b58-20e7-48c5-acb8-0507624fb6f5', 'a010c52d-1f4f-4a12-9d20-f1adbf900d57']",3754245,Won,41,41,7171,True,True,
26,e2bfaf28-3368-40a9-a233-d2705950107d,1464,1,00:44:12.106,44,12,Interception,83,West Bromwich Albion,From Throw In,Sunderland,John O''Shea,Right Center Back,"[9.5, 44.6]",0.0,['1af0d182-70f7-4c60-ae01-dc2281a83517'],3754245,Success In Play,27,41,16890,,,
27,041dd82a-1382-406d-93c8-340a5512e830,2411,2,00:26:34.457,71,34,Interception,132,West Bromwich Albion,Regular Play,West Bromwich Albion,Craig Dawson,Right Back,"[45.4, 71.6]",0.0,['6c95fb6e-ed6e-4629-b01e-6539b4596b9b'],3754245,Lost In Play,27,27,3523,True,,
28,563387ca-2a3f-4190-b31f-55c695579fb9,2443,2,00:27:13.764,72,13,Interception,133,Sunderland,Regular Play,Sunderland,Yann Gérard M''Vila,Left Center Midfield,"[28.1, 14.4]",0.0,['4415daca-2b62-4afc-9136-efda0bc74745'],3754245,Won,41,41,4429,True,,
29,39f433b7-77a1-45b3-a33f-1e9385653719,2654,2,00:34:01.906,79,1,Interception,145,Sunderland,Regular Play,West Bromwich Albion,Stéphane Sessègnon,Right Midfield,"[14.4, 54.8]",0.0,"['03edce9d-b935-47f8-a57f-a9b509721bec', '8e574f64-0313-4e6d-9137-70c2490bbfda']",3754245,Won,41,27,2966,,True,
30,1f7cce15-435c-4570-8883-40ae32a64e4a,2675,2,00:35:09.143,80,9,Interception,146,West Bromwich Albion,From Goal Kick,West Bromwich Albion,Chris Brunt,Left Back,"[40.3, 20.7]",0.0,['6d4ac4e1-3b6d-43f4-87c6-14d439847213'],3754245,Lost Out,27,27,3541,,,
31,6fa57308-2449-49f0-8967-60578789c9f6,2684,2,00:35:49.435,80,49,Interception,148,West Bromwich Albion,From Free Kick,Sunderland,Yann Gérard M''Vila,Left Center Midfield,"[28.7, 26.7]",0.0,['398a45ef-9e96-4ca9-9df8-807acaf31490'],3754245,Won,27,41,4429,,,
32,0b0e1a1c-fa51-4d89-a0bd-5cceff15025e,2699,2,00:36:03.903,81,3,Interception,148,West Bromwich Albion,From Free Kick,Sunderland,Younes Kaboul,Left Center Back,"[15.3, 23.1]",0.0,['e33484b3-4415-4c07-8c78-f5be4b81cdde'],3754245,Won,27,41,4746,,,
33,b0c04308-add2-470b-8975-0970de99d88b,71,1,00:02:10.636,2,10,Interception,10,Aston Villa,From Goal Kick,Newcastle United,Fabricio Coloccini,Left Center Back,"[38.2, 18.8]",0.0,['956de955-0fd9-42e5-9866-cfa4da13757e'],3754136,Lost In Play,59,37,26207,,,
34,cc2c49a8-c985-4d09-ac42-a1a3cd3fba26,779,1,00:20:30.485,20,30,Interception,47,Aston Villa,Regular Play,Newcastle United,Paul Dummett,Left Back,"[27.0, 7.6]",0.0,['3a1b1684-b5e2-44af-8748-2f432f95290c'],3754136,Lost Out,59,37,3065,,,
35,dafce2b5-b2f8-4ddd-bd55-b64bfbf70e1c,827,1,00:21:52.316,21,52,Interception,51,Newcastle United,Regular Play,Newcastle United,Papiss Demba Cissé,Center Forward,"[77.6, 54.1]",0.0,['c67cc954-8ad8-49ad-add9-f390b71e3372'],3754136,Won,37,37,30289,True,,
36,d9eb6163-6c63-4ef8-9dfc-43d8f6cbe2aa,1033,1,00:26:53.844,26,53,Interception,63,Aston Villa,From Throw In,Aston Villa,Carlos Alberto Sánchez Moreno,Center Defensive Midfield,"[43.6, 18.1]",0.0,"['5db13fee-ffae-4182-a76c-737ef56589b9', 'c3004848-7061-4ca6-b3d0-ed089a719489']",3754136,Lost In Play,59,59,5685,,True,
37,4cad0668-f936-43e8-943d-52b35ce2aa9d,1519,1,00:42:54.924,42,54,Interception,96,Newcastle United,Regular Play,Aston Villa,Idrissa Gana Gueye,Left Center Midfield,"[42.9, 16.9]",0.0,['6532e268-34d6-45f3-92ff-2796941e1836'],3754136,Lost In Play,37,59,3436,,,
38,e1e7d90c-6084-4613-b877-5bb573a76d91,2473,2,00:21:58.908,66,58,Interception,147,Aston Villa,Regular Play,Newcastle United,Fabricio Coloccini,Left Center Back,"[26.8, 45.0]",0.0,['1c50d0d2-0942-4992-9458-1fadf7c11ad9'],3754136,Success In Play,59,37,26207,,,
39,6f1e8c1a-1156-4f53-8f05-68599b57e6cd,2604,2,00:26:02.536,71,2,Interception,153,Aston Villa,From Throw In,Newcastle United,Florian Thauvin,Right Defensive Midfield,"[49.5, 8.6]",0.0,['0742eb0b-e511-4c89-956c-04380be392bc'],3754136,Lost Out,59,37,3254,,,
40,a0986347-ad10-472a-918d-e1ae00c5a767,2858,2,00:34:02.661,79,2,Interception,173,Newcastle United,From Throw In,Aston Villa,Leandro Bacuna,Left Back,"[20.7, 7.2]",0.0,"['7d4986f1-2463-44b0-a2bd-3fa8514fe3da', '9dcadf08-6270-4c81-a11a-e6ed1393d517']",3754136,Lost In Play,37,59,9533,,True,
41,eb9b2fb8-ef54-423b-9428-7c128b70de84,3076,2,00:41:37.035,86,37,Interception,191,Aston Villa,From Throw In,Newcastle United,Chancel Mbemba Mangulu,Right Center Back,"[65.0, 77.1]",0.0,['5946cbbd-0d33-4e5e-a711-583c00264bc9'],3754136,Success In Play,59,37,3044,,,
42,e4dfa563-9815-4091-8e6a-3b2b3cd279f7,3157,2,00:43:40.674,88,40,Interception,198,Newcastle United,Regular Play,Aston Villa,Carlos Alberto Sánchez Moreno,Center Defensive Midfield,"[14.7, 28.4]",0.0,['cce4c905-3396-450b-81ea-c5aec4161980'],3754136,Won,37,59,5685,,,
43,396b5fcd-e0c7-4e98-85cf-6348ee8f2c9b,255,1,00:05:32.350,5,32,Interception,13,Everton,From Goal Kick,Everton,Ross Barkley,Center Attacking Midfield,"[74.8, 61.3]",0.0,,3754037,Won,29,29,4275,,,
44,c86196b1-da7d-4204-82fe-b52a4f99f560,365,1,00:07:57.541,7,57,Interception,15,AFC Bournemouth,From Kick Off,Everton,Aaron Lennon,Right Wing,"[63.2, 46.1]",0.0,['089ca38f-b85d-4c8e-b556-75f88339a466'],3754037,Success In Play,28,29,3953,,,
45,5d3877a9-8551-4d69-8bcb-0cb0ee1609ca,437,1,00:10:10.488,10,10,Interception,17,AFC Bournemouth,Regular Play,Everton,Matthew Pennington,Left Center Back,"[11.6, 53.4]",0.0,['51f8aa36-8dae-4241-9e19-a48d79b7d0b5'],3754037,Lost Out,28,29,4700,,,
46,755b2077-ad58-4790-8759-1d0dacb26933,463,1,00:10:55.256,10,55,Interception,18,AFC Bournemouth,From Throw In,Everton,James McCarthy,Right Center Midfield,"[30.9, 40.1]",0.0,['a9a8d8c6-8b59-418d-a75d-c68b8f89b6ff'],3754037,Lost In Play,28,29,3607,,,
47,2979ea11-6208-4c79-a296-49117c9787a1,671,1,00:15:43.153,15,43,Interception,25,Everton,From Throw In,AFC Bournemouth,Joshua King,Right Center Forward,"[34.7, 27.9]",0.0,"['37b327cd-93b3-4a63-b119-a3efc8a8baba', 'cf4d2c40-393e-48ce-a5a3-9ab37e1a1ceb']",3754037,Success In Play,29,28,3346,,True,
48,38a9997c-9150-46ee-9386-12f8c82f56ab,999,1,00:21:43.097,21,43,Interception,38,AFC Bournemouth,Regular Play,Everton,El-Hadji Baye Oumar Niasse,Center Forward,"[86.9, 12.6]",0.0,['99831b6f-1c97-4437-9d47-0cc5b5975e9a'],3754037,Lost Out,28,29,3442,,,
49,a660c88e-52cc-4a10-a127-2d357bcd00a4,1142,1,00:24:58.924,24,58,Interception,43,Everton,From Throw In,AFC Bournemouth,Charlie Daniels,Left Back,"[19.7, 41.0]",0.0,['e466804f-58da-4318-b862-e244b9612321'],3754037,Won,29,28,3345,,,
50,a793c454-2ab8-4ae8-9114-3181d7bcdcbb,1458,1,00:31:49.439,31,49,Interception,57,AFC Bournemouth,Regular Play,Everton,Ross Barkley,Center Attacking Midfield,"[66.9, 52.9]",0.0,['82e3abe7-0b31-464a-9504-ff9cab45375b'],3754037,Lost In Play,28,29,4275,,,
51,cae04ab5-933a-48a6-b645-c58ed8fd8156,1541,1,00:34:19.727,34,19,Interception,62,Everton,From Throw In,Everton,Darron Gibson,Left Center Midfield,"[36.9, 31.2]",0.0,['155bcdd2-fbce-4c0a-a5d0-f65b46e567d3'],3754037,Success In Play,29,29,20067,,,
52,1bc6e7f4-26f6-4537-a5b2-0fa27491ec17,1777,1,00:40:20.865,40,20,Interception,74,AFC Bournemouth,Regular Play,AFC Bournemouth,Joshua King,Right Center Forward,"[44.8, 13.5]",0.0,['da49e09c-a89d-4002-93ce-5c2ac5cb51f4'],3754037,Won,28,28,3346,True,,
53,3f759c10-3fa9-40c1-b91b-107c08255efd,1802,1,00:40:39.426,40,39,Interception,74,AFC Bournemouth,Regular Play,Everton,Matthew Pennington,Left Center Back,"[35.7, 11.6]",0.0,['b77c5ee4-20f8-4da0-ad4b-8bf005023391'],3754037,Won,28,29,4700,,,
54,094aab19-af9c-43b8-be73-ebd5e7941d67,2552,2,00:15:41.028,60,41,Interception,111,Everton,From Throw In,AFC Bournemouth,Simon Francis,Right Back,"[53.6, 75.1]",0.0,['0bc2afb5-06ba-4db5-95b3-6051a4a3f280'],3754037,Lost In Play,29,28,3608,,,
55,c64b61c4-c7c2-4a45-b5ab-548948fd2bcb,2577,2,00:16:15.105,61,15,Interception,112,Everton,From Throw In,AFC Bournemouth,Matt Ritchie,Right Midfield,"[79.0, 65.1]",0.0,['565d9dca-17e7-4757-b43e-13e2266b72a6'],3754037,Success In Play,29,28,3049,,,
56,d8759406-e774-4886-9144-c8c1381a1f3e,2644,2,00:19:21.466,64,21,Interception,119,Everton,From Throw In,Everton,Darron Gibson,Left Center Midfield,"[42.1, 16.2]",0.0,['d1a4e0f6-b92d-438e-b824-827e5dcf0812'],3754037,Won,29,29,20067,,,
57,55746e08-f368-407e-b6c3-17f782a94a7f,2663,2,00:19:42.077,64,42,Interception,122,Everton,Regular Play,Everton,Tony Hibbert,Right Back,"[59.9, 74.2]",0.0,['56c10d3b-3ca0-4738-b868-7a7a1f453664'],3754037,Won,29,29,129558,True,,
58,90bfe9b3-dab0-401b-8f3a-99a112c81bae,2803,2,00:21:49.210,66,49,Interception,125,Everton,Regular Play,AFC Bournemouth,Tommy Elphick,Right Center Back,"[29.0, 72.0]",0.0,['2fc4e182-0543-4d3e-abe0-fa10bcc27c3a'],3754037,Lost Out,29,28,9626,,,
59,2ef91350-6edf-47ee-b3ff-585a3d29fd33,2866,2,00:23:52.950,68,52,Interception,127,Everton,From Throw In,Everton,Tony Hibbert,Right Back,"[65.4, 64.1]",0.0,['c003050b-a526-4a0f-a902-5fd27af4bbf7'],3754037,Success In Play,29,29,129558,True,,
60,e7312a0e-98df-4f1f-869f-588dec20f98b,3369,2,00:35:58.249,80,58,Interception,149,Everton,From Goal Kick,AFC Bournemouth,Tommy Elphick,Right Center Back,"[43.6, 64.8]",0.0,['338001f3-a17a-4263-8904-b2123345851e'],3754037,Lost Out,29,28,9626,,,
61,1090b5c5-29f8-4a33-adc7-11b6f432d8c5,3396,2,00:36:30.140,81,30,Interception,151,AFC Bournemouth,Regular Play,Everton,Darron Gibson,Left Center Midfield,"[70.3, 22.8]",0.0,['c6db71df-19d8-40ef-894a-c540f9d36bea'],3754037,Lost In Play,28,29,20067,,,
62,3fc38492-9585-45b1-a7b8-0cc00f289d2a,3453,2,00:37:19.663,82,19,Interception,153,Everton,Regular Play,Everton,Tony Hibbert,Right Back,"[41.8, 49.9]",0.0,['bc55fc10-2272-4af8-8bc9-3c960414b8e0'],3754037,Won,29,29,129558,True,,
63,d2d8881e-ada7-4f50-9b9c-000b7fcb31b2,3609,2,00:41:39.523,86,39,Interception,158,Everton,From Throw In,AFC Bournemouth,Simon Francis,Right Back,"[74.8, 75.1]",0.0,['ca790246-2bf7-4cbc-aee3-7c5ed78aefcb'],3754037,Success In Play,29,28,3608,,,
64,ab8a209a-676b-4417-a079-d3f421c07e21,3810,2,00:46:23.731,91,23,Interception,167,AFC Bournemouth,From Throw In,Everton,Leighton Baines,Left Back,"[33.7, 2.8]",0.0,['6ee74fc3-9725-4dfd-8790-0b0eef1ac63b'],3754037,Lost Out,28,29,3518,,,
65,c194a729-a9f8-4e9e-86d5-4b641701d948,159,1,00:03:50.838,3,50,Interception,11,Watford,From Throw In,Crystal Palace,Yohan Cabaye,Right Center Midfield,"[31.5, 41.4]",0.0,['b9132bb7-3adf-4678-9da0-450a27dfc678'],3754039,Lost In Play,23,31,3277,,,
66,308cce6e-6935-4136-9315-f8c94b2d737e,423,1,00:12:04.197,12,4,Interception,29,Crystal Palace,From Free Kick,Crystal Palace,Mile Jedinak,Center Defensive Midfield,"[85.2, 32.2]",0.0,['165ef97c-f980-4a04-8911-306111285b91'],3754039,Won,31,31,5489,,,
67,b7e3c037-3b20-44e9-b1f2-c52453775085,428,1,00:12:06.651,12,6,Interception,29,Crystal Palace,From Free Kick,Crystal Palace,Jordon Mutch,Left Center Midfield,"[96.3, 26.9]",0.0,['89a43a4d-ea77-471b-ba3f-a99cd4dba5e4'],3754039,Success In Play,31,31,15892,,True,
68,0a32dc4a-e043-4054-9913-ba6d5823301e,462,1,00:13:05.721,13,5,Interception,31,Watford,From Goal Kick,Crystal Palace,Yohan Cabaye,Right Center Midfield,"[30.2, 29.0]",0.0,['cf324ca6-16cc-499c-95f4-3e2b3d8067a9'],3754039,Success In Play,23,31,3277,,,
69,b439a623-24c7-48ea-b2e0-e35be20a6ec3,483,1,00:13:30.007,13,30,Interception,32,Watford,From Free Kick,Crystal Palace,Scott Dann,Right Center Back,"[5.6, 52.3]",0.0,['219e3897-450b-42ba-ac91-5d0dfcd9140b'],3754039,Lost Out,23,31,3407,,,
70,77076f09-2691-41a6-98cc-820b11ca62c7,501,1,00:16:13.738,16,13,Interception,35,Crystal Palace,From Kick Off,Watford,Nordin Amrabat,Left Wing,"[83.7, 9.2]",0.0,['defcac09-09c4-45ea-8925-1ae9ac951ad1'],3754039,Lost In Play,31,23,3302,,,
71,63188a01-1399-4c84-bafd-2f403fd2c046,635,1,00:21:14.327,21,14,Interception,45,Crystal Palace,From Corner,Watford,Allan Romeo Nyom,Right Back,"[4.7, 51.1]",0.0,['a4f33b7d-901d-472c-aafd-bf9cc490fff2'],3754039,Won,31,23,3991,,,
72,b9d9fc7b-abe5-4763-97c1-4a6cec419b30,639,1,00:21:17.791,21,17,Interception,45,Crystal Palace,From Corner,Crystal Palace,Pape N''Diaye Souaré,Left Back,"[69.4, 17.3]",0.0,['d7184de8-11ca-4591-bbf9-7b80b1ebe926'],3754039,Won,31,31,4884,True,,
73,9d764ffc-e5f8-488e-a151-19897b32edb4,673,1,00:23:35.095,23,35,Interception,48,Watford,From Goal Kick,Watford,Etienne Capoue,Right Center Midfield,"[64.4, 69.5]",0.0,['bb149464-cd7f-4630-a650-22ea301e5079'],3754039,Won,23,23,3721,True,,
74,28f16b57-f6c4-40ea-9358-5832d5df05f6,749,1,00:25:06.737,25,6,Interception,50,Crystal Palace,From Free Kick,Watford,Etienne Capoue,Right Center Midfield,"[19.7, 51.3]",0.0,['a9c752db-6efd-4896-9bc3-cc58fe79a44d'],3754039,Lost In Play,31,23,3721,,,
75,cf75bdb3-5a58-4aff-9530-b13dc67031db,766,1,00:25:36.112,25,36,Interception,51,Watford,From Keeper,Watford,Etienne Capoue,Right Center Midfield,"[70.4, 47.7]",0.0,['6527028c-dc6d-4bd9-a088-5c9fb065a516'],3754039,Lost In Play,23,23,3721,,,
76,dc840bea-8eb7-42d7-8821-58a7d51de6eb,868,1,00:27:54.390,27,54,Interception,59,Watford,Regular Play,Crystal Palace,Damien Delaney,Left Center Back,"[56.5, 16.4]",0.0,['c0f2b3b9-4956-460d-b674-f2c47d904380'],3754039,Lost In Play,23,31,3693,,,
77,b2182b04-8064-4e80-82ab-82d70ab92302,1004,1,00:30:42.607,30,42,Interception,66,Crystal Palace,Regular Play,Watford,Nordin Amrabat,Left Wing,"[97.6, 75.0]",0.0,['73e3610c-d238-46e3-9f84-417a0723a398'],3754039,Success In Play,31,23,3302,True,,
78,e361abe8-26f7-462d-a99a-b9f03ec20fca,1074,1,00:31:58.039,31,58,Interception,67,Watford,From Throw In,Crystal Palace,Yohan Cabaye,Right Center Midfield,"[25.9, 13.6]",0.0,['c761d5c5-5344-45db-a6fe-1d6655635b28'],3754039,Lost In Play,23,31,3277,,,
79,0175201e-5142-497f-9e31-098f63f3fe4e,1233,1,00:36:42.859,36,42,Interception,78,Crystal Palace,From Throw In,Crystal Palace,Wilfried Zaha,Right Midfield,"[75.6, 38.9]",0.0,['d32aad8b-d8b9-492a-902f-07476093294f'],3754039,Won,31,31,3507,True,,
80,ffa13374-ebcf-4427-86a0-6930e47c78f1,1375,1,00:42:12.984,42,12,Interception,89,Watford,Regular Play,Crystal Palace,Yohan Cabaye,Right Center Midfield,"[19.5, 18.8]",0.0,['7f681ac5-5147-4c1a-a29e-b1e84bb57f35'],3754039,Lost In Play,23,31,3277,,,
81,6ae5e0ff-619e-44e8-8589-9016e76ec308,1532,1,00:47:13.639,47,13,Interception,99,Crystal Palace,From Throw In,Crystal Palace,Mile Jedinak,Center Defensive Midfield,"[43.7, 29.7]",0.0,,3754039,Lost In Play,31,31,5489,,,
82,28de3092-cc3d-4fb4-9194-a66b028f2959,1538,1,00:47:15.927,47,15,Interception,99,Crystal Palace,From Throw In,Crystal Palace,Scott Dann,Right Center Back,"[35.1, 32.9]",0.0,['d294ce8e-960c-4e37-b506-036a06f72944'],3754039,Won,31,31,3407,,,
83,4c473925-68ff-489d-ac79-e1aecd62e55d,1614,2,00:00:28.950,45,28,Interception,101,Crystal Palace,From Kick Off,Watford,Odion Jude Ighalo,Center Forward,"[73.0, 9.6]",0.0,['fe938cdb-5487-4179-b981-a5ab0130fa09'],3754039,Won,31,23,5458,,,
84,43596db4-54ad-4401-9e64-2a2cb4fad036,1720,2,00:05:35.515,50,35,Interception,111,Crystal Palace,Regular Play,Crystal Palace,Mile Jedinak,Center Defensive Midfield,"[49.5, 14.1]",0.0,,3754039,Success In Play,31,31,5489,,,
85,30faeaa8-c118-40df-8c18-ef4ec931d0eb,1727,2,00:05:40.701,50,40,Interception,111,Crystal Palace,Regular Play,Watford,Nordin Amrabat,Left Wing,"[63.8, 52.3]",0.0,,3754039,Won,31,23,3302,,,
86,59e37107-86f4-4208-a8b9-69e39f414c53,2052,2,00:14:10.832,59,10,Interception,127,Crystal Palace,Regular Play,Watford,Odion Jude Ighalo,Center Forward,"[64.2, 11.3]",0.0,['6d45ea31-6f01-4e24-a0b8-1079d75e926d'],3754039,Lost In Play,31,23,5458,True,,
87,1f59fe01-0236-4cbc-af9c-520b6a20d74b,2066,2,00:14:26.238,59,26,Interception,128,Watford,Regular Play,Crystal Palace,Joel Ward,Right Back,"[27.0, 41.7]",0.0,['5c77e48b-02de-45d9-b49d-e6336b6bd76a'],3754039,Lost In Play,23,31,3443,,,
88,eeb0efb4-b2ad-4427-96a9-fccebb64b83b,2101,2,00:15:22.671,60,22,Interception,129,Watford,From Free Kick,Crystal Palace,Emmanuel Adebayor,Center Forward,"[18.4, 41.7]",0.0,,3754039,Success In Play,23,31,26699,,,
89,acac62bf-3f0f-4af1-a1b3-882401e93649,2161,2,00:17:20.540,62,20,Interception,132,Crystal Palace,From Goal Kick,Crystal Palace,Damien Delaney,Left Center Back,"[66.6, 33.3]",0.0,['e625637b-dedb-4750-afed-5ff2fcb223d1'],3754039,Success In Play,31,31,3693,True,,
